subj,chan,task,X,Y,Z,dof,responseTr,Loc_Tval,Loc_Pval,RT,varRT,JPAnatomy,Tval,Pval
S15,RFG11,EP,44.4549102783203,45.260124206543,-15.0813865661621,25,7,1.06139200362659,0.147770445910818,3.32126130451999,1.03754474518316,OFC,1.77092856389579,0.115110311271079
S15,RFG11,MTH,44.4549102783203,45.260124206543,-15.0813865661621,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-0.0263650878744055,0.295940811837632
S15,RFG11,OTH,44.4549102783203,45.260124206543,-15.0813865661621,25,16,-0.0325912000555047,0.498300339932014,3.74001918908003,2.42959191899469,OFC,1.56951711579253,0.1375058321669
S15,RFG11,SE,44.4549102783203,45.260124206543,-15.0813865661621,25,9,-0.599087122549667,0.276944611077784,3.16715108716,1.30288244145397,OFC,0.0600980355329855,0.345797507165234
S15,RFG11,SJ,44.4549102783203,45.260124206543,-15.0813865661621,25,15,-0.821292249151129,0.213557288542292,3.49929850055998,5.20203529528858,OFC,2.12732192489907,0.0655202292874758
S15,RFG12,EP,45.5398864746094,42.4585876464844,-15.7102527618408,25,7,1.41776308234234,0.0827834433113377,3.32126130451999,1.03754474518316,OFC,0.464994302871862,0.309604745717523
S15,RFG12,MTH,45.5398864746094,42.4585876464844,-15.7102527618408,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-1.13634210016515,0.14370459241485
S15,RFG12,OTH,45.5398864746094,42.4585876464844,-15.7102527618408,25,16,1.9452448490857,0.0287942411517696,3.74001918908003,2.42959191899469,OFC,0.330759493476005,0.285276278077718
S15,RFG12,SE,45.5398864746094,42.4585876464844,-15.7102527618408,25,9,0.401277778089933,0.350129974005199,3.16715108716,1.30288244145397,OFC,0.559623101726724,0.205558888222356
S15,RFG12,SJ,45.5398864746094,42.4585876464844,-15.7102527618408,25,15,0.757105962924989,0.228554289142172,3.49929850055998,5.20203529528858,OFC,0.677598616593147,0.221155768846231
S15,RFG13,EP,12.0231580734253,47.4379272460938,-26.7554512023926,25,7,3.80120118135234,0.000399920015996801,3.32126130451999,1.03754474518316,OFC,1.6592644385888,0.126974605078984
S15,RFG13,MTH,12.0231580734253,47.4379272460938,-26.7554512023926,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-1.62786418093891,0.105978804239152
S15,RFG13,OTH,12.0231580734253,47.4379272460938,-26.7554512023926,25,16,1.37486333007735,0.0853829234153169,3.74001918908003,2.42959191899469,OFC,0.377002174593902,0.19376124775045
S15,RFG13,SE,12.0231580734253,47.4379272460938,-26.7554512023926,25,9,3.68642354257512,0.000399920015996801,3.16715108716,1.30288244145397,OFC,0.649541598674937,0.268612944077851
S15,RFG13,SJ,12.0231580734253,47.4379272460938,-26.7554512023926,25,15,2.07394755506757,0.0205958808238352,3.49929850055998,5.20203529528858,OFC,1.04494539183365,0.174498433646604
S15,RFG14,EP,17.4467258453369,46.2786102294922,-23.284423828125,25,7,3.35091220003238,0.000799840031993601,3.32126130451999,1.03754474518316,OFC,1.62170160129703,0.211557688462308
S15,RFG14,MTH,17.4467258453369,46.2786102294922,-23.284423828125,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-0.821141364813981,0.223155368926215
S15,RFG14,OTH,17.4467258453369,46.2786102294922,-23.284423828125,25,16,2.6713255527428,0.00379924015196961,3.74001918908003,2.42959191899469,OFC,0.555419688945104,0.299140171965607
S15,RFG14,SE,17.4467258453369,46.2786102294922,-23.284423828125,25,9,1.59628767860264,0.0579884023195361,3.16715108716,1.30288244145397,OFC,0.650364442830685,0.236086116110111
S15,RFG14,SJ,17.4467258453369,46.2786102294922,-23.284423828125,25,15,2.12066453605776,0.018996200759848,3.49929850055998,5.20203529528858,OFC,0.692117430086063,0.26501366393388
S15,RFG15,EP,23.1310119628906,48.0142936706543,-14.1155881881714,25,7,1.84397917625253,0.0341931613677265,3.32126130451999,1.03754474518316,OFC,1.06239111512106,0.161501033126708
S15,RFG15,MTH,23.1310119628906,48.0142936706543,-14.1155881881714,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-0.140217816962159,0.303206025461574
S15,RFG15,OTH,23.1310119628906,48.0142936706543,-14.1155881881714,25,16,1.63104423073352,0.0585882823435313,3.74001918908003,2.42959191899469,OFC,0.475728548456347,0.244151169766047
S15,RFG15,SE,23.1310119628906,48.0142936706543,-14.1155881881714,25,9,1.39136079476581,0.0861827634473105,3.16715108716,1.30288244145397,OFC,0.444666691423846,0.213024061854296
S15,RFG15,SJ,23.1310119628906,48.0142936706543,-14.1155881881714,25,15,0.606206813206729,0.264547090581884,3.49929850055998,5.20203529528858,OFC,0.965466121148076,0.20129307471839
S15,RFG16,EP,29.058801651001,49.0343933105469,-12.759069442749,25,7,1.42623521851818,0.0905818836232753,3.32126130451999,1.03754474518316,OFC,1.1524533199114,0.15623541958275
S15,RFG16,MTH,29.058801651001,49.0343933105469,-12.759069442749,40,20,NaN,NaN,5.2898640454,3.03317107021302,OFC,-0.26572563740783,0.343064720389255
S15,RFG16,OTH,29.058801651001,49.0343933105469,-12.759069442749,25,16,0.83481641167507,0.209358128374325,3.74001918908003,2.42959191899469,OFC,1.12051035506959,0.192828101046457
S15,RFG16,SE,29.058801651001,49.0343933105469,-12.759069442749,25,9,0.432393968337015,0.334133173365327,3.16715108716,1.30288244145397,OFC,0.892868244821662,0.223688595614211
S15,RFG16,SJ,29.058801651001,49.0343933105469,-12.759069442749,25,15,0.31328574141498,0.373525294941012,3.49929850055998,5.20203529528858,OFC,2.20387445321442,0.07125241618343
